correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
8320faa55eb93d6864517adf4b0223e5,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9b6ba61d39feec481115ccc320a91e21,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9bb839466137c0c2309f3f94f975ed8d,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9fa8a561b6503061ea7c2f6dda5946f2,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
ae8503b86254a8403c6e2e7f9523ba9f,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
b32f48db629c0ec006b707def3c3ee77,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
c69d7217dc0795ae56c1863788e007a9,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
c70e554187a5c4c2126e31625bffd9d3,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
dfdf4c7302f0293b17b874bce98ed280,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
e1d2660b3f31b19e4caddd3fc39622fb,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
fae87cd66e1673ecdef0015f95afd011,INGENIERIA CIVIL,2024-01-19,2024,M,GUATEMALA,REINGRESO
2f5326f8ab1546976f5f90ad5ad99867,INGENIERIA ELECTRICA,2024-01-19,2024,F,GUATEMALA,REINGRESO
36e9c6152b1690c401c6cd58c8fee882,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
0cc7f9f04dd5d368dedf9ba3f2ff491b,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
232c7889ca53425a189eae9b2e07f87e,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
3895e247f164e02292b9b5e894a7b185,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
3c0eb81a55dfc48e725be02377006c8e,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
44ef1e6c8945361475f6e2a162feb7a6,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
4e461c64d3647392ee54e4f5a1cda9a2,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
64dcd2833cea4dfa83da32d86977ab89,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
95516bf72a059fe1e5aa0521d9860aec,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
aa6a7d4872aa07b39c17c397e4ff672a,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
bd7be7c193a3e0687c0840c0d42e001c,INGENIERIA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
be1583bb1b4acd2cb348771bf1d56a1f,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
dc066b4df60f926039a0feb2df5293af,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
b32d5e00a4eba07a98a11697b162d17e,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
11e6b2c6de0b9e9ae25c50c26f94925e,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
1dbb5abd31a21ce969bdf177737febc3,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
2d46fbce50c1ec10bc8bfb6a1114fc9a,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
40ca2bc5cffbdf0f228094bb49b20434,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
504c39999480c9af2555b916d759f50f,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
5773921461a7e84b53a5800b7270d6c8,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
645cd5513e6a3fb97fef6a8224e3b644,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
7a42e280ef40592be91092d8f4332bd8,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
912636ac577510a9e9f309828795f2c0,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
91a7cd040891d8ab252af3194598e165,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
982fd85d1aeccbc38c4f44ca9204713a,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
a2f34deb45c007d8c645b370969d1979,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
adbba50bc57dd5d8304a6081a31a769f,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
b8ab9e6ca83b13bc4ef5dcd5ab0a854f,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
c377ea86b2e2d44bc9d3f224f36dbd7a,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
c45937322a04f5cd31c97fc820338d67,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
c5d6983ed236b91c74f14b5fe0549e27,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
d5ebbf9c61443ce897d68907363e8cb9,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
eb673af43ed2d3c3a757e11a1ca27511,INGENIERIA ELECTRONICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
82671544f9fa077e136f161fea62eb77,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,PRIMER INGRESO
fb66868a2a70e23ad180c176fb941db1,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,PRIMER INGRESO
003de9add88e44c2e93c7ce6c8bf1221,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,REINGRESO
07353dd3519b98239a2b2d6de2c20693,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,REINGRESO
20217fd09e2dafed30bcf37c31435acf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,REINGRESO
403e4b165c23bf5a6bbc4fbfaa9dc196,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,REINGRESO
706028eae66482af90cde279f59a02c2,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,REINGRESO
707a2ec7f462f09cc7f95c521992c91b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,F,GUATEMALA,REINGRESO
13665bf7b3eb5f59352f35185fce133a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
21fae0bef4cdd64f28486e679e1c1931,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
4972be44f0c03279b0cf584e13ab89c4,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
4a0836d76bbfd839d7d657d21e38a8a5,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
4b878311d67e42a1eca068b1958c8843,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
4feee2d1230c21dfbf1653706184ece8,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
54c9bdaa67909b06f144b6d2f3ce4638,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
60cbb7d0d2e9ed9863cbe6a72310964a,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
6e18196b1993381651b7ea2efdfdef6b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
87093090bb366c598117d86267a39d40,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
9ec60c500c630632f4d67439c05b521d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
bc5e9cdd29955a3e47eed83d0242beb6,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
bddc019c5c7f51a872fe59942bb41de8,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
bf7d4ee8d447a23957e79e12a4119a90,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
c1f16fbef04395043f06a5845d75f4c0,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
ce42ba81c33d7b86408d592b329e208b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
77adcdd6a0fab72267d9b5dcfdf981f3,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
02d491043a84cd4418bef0f07b0691f3,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
0ae838eeace7e5c99f3e53eb9ed30640,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
3eabbb57edcd34d584b9e7468d817e34,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
3fe72b85dc61206ad524656a25bd395f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
5b375f717008ec263bca07c7e25adcdd,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
65852adbd0bc2933f0d9de9d17729eaf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
789d61d6acde168682a349360af464b9,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
7943bf8a99395c226aecac9947e5802d,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
7de4efa9097846c38b9106f535fa6a7b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
7e66e5f90400b47cc76abd16ced649f1,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
8bfa92397258473902d9109b8b681a9c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
9cccad2fbac5921a97a6875c8a53942b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
9e4ed724f504945842f9bdca546044fa,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
9eacbe4ea70ea4fe209b860c1b45553b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
9f369c82cb642edcf4611d0287cfc784,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
a87a8f44dbbd8d7bc55eaa505079865f,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
ab5f0ed0da90fb66a0c51a4dc192e9ef,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
b6bd3267713e2bb3669b50de7c889131,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
b70cda63e7027942ad277be217c5a670,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
c00b72724eab40fcc3e3fef4809b1e00,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
c18f9868962ae52b30694ca763940292,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
c74f5db96dd6f00745e5383f8e183535,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
d3a8d49fc3d7e14ae59e4cbbc7ba3109,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
dd60b6d7f686eac2ca0d3cd928720edf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
f30a8834f88fe1339f89ddfc67b586b1,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
fa155320c27f0ab9038673dff9704c6c,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
fab7ec99ca47add036eadf76abfa188b,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
fffbb167bb5a1ba1272fd68f9f35e2cf,INGENIERIA EN CIENCIAS Y SISTEMAS,2024-01-19,2024,M,GUATEMALA,REINGRESO
55b66a656da04443eeb52d2dccd611ae,INGENIERIA EN INDUSTRIAS ,2024-01-19,2024,F,GUATEMALA,PRIMER INGRESO (TRASLADO)
6cbd095b85dfd6d82b3ba402d4395c81,INGENIERIA EN INDUSTRIAS ,2024-01-19,2024,F,GUATEMALA,REINGRESO
181688adc118f64acb9a0238077b7292,INGENIERIA EN INDUSTRIAS ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
2b2960fb6c029e8fdac194ea404e5342,INGENIERIA EN INDUSTRIAS ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
2cc3de30541b5b6fdfc25fe90bcf093f,INGENIERIA EN INDUSTRIAS ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
ab6b3109a7f386104017f3d09c1e4b3b,INGENIERIA EN INDUSTRIAS ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
5d354f50fbccbfdae2bd655c97cb4a62,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,PRIMER INGRESO
ab5d208594e7ccc2d83622e5ae358d06,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,PRIMER INGRESO
05729c113d483fe1fe9c9bd245022bad,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
165dc87c9a4de259832e28a38254a1cc,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
2940de4895bba058c403cd3b59f5f0ae,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
3a6f738146c9341ea7e68ce918c8500a,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
3b67dec87cdd37f1c14c70b8088cd35d,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
3f320ec2c3507e936479e6fef8fc4d8c,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
4c09f784a2b40845f519616762c5a1a5,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
4e4ea064ae11d3f5e99a20b41ed79f8a,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
4f7ef03bac9aea21f66f3f0df0b9adf2,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
7f1021f0a526d4afeacfd9668631a7ac,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
7f68da8189880e8e3cd647b0af9b2fe5,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
833dd262526cdfee2b178600622bdc1a,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
a8b25a2ea326ba7bb80c900a4d059740,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
b30ab889fef546101d4ee7f54fad9630,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
dc0647100d48e050b1d7c9db19d3e5f0,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
dfc6dadf6fd0365d55af115ad7c717e9,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
ef0893ba87d7d5f822cc61b9a786add5,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
f6894a51b0b33d0b3cadfde58fa81fe9,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
fae6d88ddd068d5a611086505bc8d8cc,INGENIERIA INDUSTRIAL,2024-01-19,2024,F,GUATEMALA,REINGRESO
d00af30b0846f2763b2a113591221fa3,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
0829edb9b5bbd02451ced4f6510318b8,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
0e8f09ede6094823675d851303443b8a,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
12d3553c9af972ffa3937656b6713cc4,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
18cde921af15c682a43cc87863db14db,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
193758442ec703365f6b90cc8ddd6600,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
248e4bd22906265fdcff85570dce4d00,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
250b41925c5fef9f7d81d5ee33eb7a75,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
268f5e11a073b977dd6155526f14db97,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
2c68a96f50a94bde9b4d26b7ecf364f9,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
33c2660e9a5637481791d65a8a018351,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
37651c3177cd7bac7b0f149bdc0ceced,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
38b31e87fb283d30a2deec3496aca3a6,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
39f2d86c8c1eab1b6eb477ef182d8a23,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
3b7650790f5ededce6c9c7ca1fdb016a,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
41b04823e1adf59e94cf9ff7ebef770f,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
446097b8024e228e1480a3ba0a982880,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
52bdf1ef534392913606c7c1b93b29a5,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
598d247d6a9d3f61800de4d648603d8b,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
5ae4503b0d4eeeaccf34004a20d2f29f,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
5dd3ebee3b54cf3eeb8d87e3891fc8ed,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
65cd7be950f528a35b75ee3117279e91,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
82345bf115973dffa8154505e175b7e0,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
83dc00d1a30ca033146136ce031376a8,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
8a38edbb7c1869478d3753ec1e94437f,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
91267d7a760984465bf6eab544e83854,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9239adbed05551ce9d5b0d3719fb8293,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
976ad602e4304087fd7da255a74bfce0,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9b2035362d57e054e2a380d1fee140c4,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9cc43e2a39d9934f01f07cdfef87b3ec,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
9de83c6ae9706662da3fd90cefc9c593,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
a5b76c10805fc8163de536d508977c70,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
aadb19ae73fd0e691b50a5b26dff4f8c,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
d199f6b35d0b812fc1cfdbe57cd80be7,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
d201af953a556277d4a8f4be4ff6e408,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
d4a957b516514ee9e2a7df6038135e86,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
e33495683918cbfeebd7a9c87d3600fb,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
e7705e928bfb8ae01696f1eb84fcd541,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
eb88383b6375b7e7a081cace33eac3c5,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
f19fdb60da7e5fa8d7d5617b6b705bb8,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
f4639488a1ef99bc12e8ac52aa9fbc29,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,GUATEMALA,REINGRESO
3c853e3f8de51f0e1b54b341df20f4dc,INGENIERIA INDUSTRIAL,2024-01-19,2024,M,NICARAGUA,REINGRESO
395544464d7102aaf8445f81b412f049,INGENIERIA MECANICA,2024-01-19,2024,F,GUATEMALA,REINGRESO
56daaf4c37e68a97a4eeba80273ee9f1,INGENIERIA MECANICA,2024-01-19,2024,F,GUATEMALA,REINGRESO
9ed3aadec933d4685fd60e3ec97952ba,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
1ac2339574cf435b0c21d23d37399870,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
1d3dff67d4dd94411c5a5af5dba3e044,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
1f43c8bdcf749a7116b7e97e8dd6c0e7,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
27998c5bb27ef9e843ad6069be57bcbf,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
4a65d69f1580936c91f039990dee1844,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
4ecede397e524fd9cdb2be61d983cdf2,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
4fb60398f973be10f52497de3d7b1ac0,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
69a3c383d5c99172a281cc77a40f0dc7,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
8bfb0de0040af0f6fc734e2bab611b7f,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
b50e6233c6a646f01448029d244c79eb,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
cef1d75aedab8f21eb4f5c4086793219,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
e0cb7a6ef87e3e79c0bde51b97096cb0,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
ef24d1b4e051584783f6a99277dc286d,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
f71f5f316006ac07cd26a89b1a28d710,INGENIERIA MECANICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
492522cff30b841d46bf37b6aeefebb4,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
02b397f76a4c0b68941616ff01cc20ba,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
0748349de6bc028e1e7f2ba496316c47,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
0ade8b7a5512331857e7501d0d4c5a25,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
3134a950892a7d4636fedcb9d9bb93db,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
9fb765ec215ab79f6df96534bac01d84,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
b00a26b98956553fd092c63301f75915,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
c3c3218b7b22c20debdbb45a78bd6228,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
e7681e3d3ff988f8f7d0035b0621d398,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
fc49ed04cdd096232025c8af089090f1,INGENIERIA MECANICA ELECTRICA,2024-01-19,2024,M,GUATEMALA,REINGRESO
107290c44b36c95afba44e2341ec23d7,INGENIERIA MECANICA ,2024-01-19,2024,F,GUATEMALA,REINGRESO
22a55669e838e76f649cda7e53b42ac6,INGENIERIA MECANICA ,2024-01-19,2024,F,GUATEMALA,REINGRESO
491cf4ae400739e2b8e5703063645353,INGENIERIA MECANICA ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
ae9e87c314344e005f7e1ded816dc01e,INGENIERIA MECANICA ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO
27cb9099a3c77354d1e1d972edf2ef9e,INGENIERIA MECANICA ,2024-01-19,2024,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
0703ef0f700cf07d93ab7f248bbd354b,INGENIERIA MECANICA ,2024-01-19,2024,M,GUATEMALA,REINGRESO
24d9ad420700a6e48b5f37c0706fba82,INGENIERIA MECANICA ,2024-01-19,2024,M,GUATEMALA,REINGRESO
2c4467825b4bd18b43b7a4db16a2c399,INGENIERIA MECANICA ,2024-01-19,2024,M,GUATEMALA,REINGRESO
